"","title","dataset_citation","publication_citation","description","url","contact_name","contact_affiliation","email","orcid","dataset_license","project_identifier","publication_status","taxon","location_description","study_collection_area","geo_datum","gps_obfuscation_info","species_id_method","study_design","sampling_strategy","sampling_method","sampling_protocol","measurement_unit","value_transform","sample_start_date","sample_start_time","sample_end_date","sample_end_time","sample_value","sample_sex","sample_stage","sample_location","sample_collection_area","sample_lat_dd","sample_long_dd","sample_environment","additional_location_info","additional_sample_info","sample_name"
"1158356","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,129,"female","adult","Manatee County",NA,27.287,-82.23,NA,NA,NA,NA
"1158363","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,1794,"female","adult","Manatee County",NA,27.347,-82.243,NA,NA,NA,NA
"1158368","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,959,"female","adult","Manatee County",NA,27.273,-82.117,NA,NA,NA,NA
"1158373","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,93,"female","adult","Manatee County",NA,27.427,-82.133,NA,NA,NA,NA
"1158380","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,277,"female","adult","Manatee County",NA,27.471,-82.17,NA,NA,NA,NA
"1158386","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,593,"female","adult","Manatee County",NA,27.639,-82.417,NA,NA,NA,NA
"1158392","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,1380,"female","adult","Manatee County",NA,27.574,-82.504,NA,NA,NA,NA
"1158395","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,572,"female","adult","Manatee County",NA,27.565,-82.48,NA,NA,NA,NA
"1158400","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,549,"female","adult","Manatee County",NA,27.575,-82.42,NA,NA,NA,NA
"1158405","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,1670,"female","adult","Manatee County",NA,27.565,-82.425,NA,NA,NA,NA
"1158408","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,33,"female","adult","Manatee County",NA,27.591,-82.2,NA,NA,NA,NA
"1158412","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,3100,"female","adult","Manatee County",NA,27.613,-82.124,NA,NA,NA,NA
"1158420","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,138,"female","adult","Manatee County",NA,27.531,-82.582,NA,NA,NA,NA
"1158429","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,25,"female","adult","Manatee County",NA,27.476,-82.613,NA,NA,NA,NA
"1158430","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,9,"female","adult","Manatee County",NA,27.49,-82.534,NA,NA,NA,NA
"1158431","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,353,"female","adult","Manatee County",NA,27.449,-82.499,NA,NA,NA,NA
"1158436","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,172,"female","adult","Manatee County",NA,27.442,-82.436,NA,NA,NA,NA
"1158441","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-12,NA,979,"female","adult","Manatee County",NA,27.578,-82.484,NA,NA,NA,NA
"1158447","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,585,"female","adult","Manatee County",NA,27.616,-82.535,NA,NA,NA,NA
"1158454","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,41,"female","adult","Manatee County",NA,27.603,-82.536,NA,NA,NA,NA
"1158457","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,124,"female","adult","Manatee County",NA,27.591,-82.548,NA,NA,NA,NA
"1158459","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,823,"female","adult","Manatee County",NA,27.628,-82.497,NA,NA,NA,NA
"1158463","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,419,"female","adult","Manatee County",NA,27.64,-82.553,NA,NA,NA,NA
"1158468","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,40,"female","adult","Manatee County",NA,27.464,-82.304,NA,NA,NA,NA
"1158474","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,113,"female","adult","Manatee County",NA,27.412,-82.288,NA,NA,NA,NA
"1158479","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,1952,"female","adult","Manatee County",NA,27.35,-82.158,NA,NA,NA,NA
"1158483","Mosquito surveillance in Manatee County, Florida, USA. 2016","DOI:10.5281/zenodo.1217711,http://www.manateemosquito.com/",NA,"Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Barbara Beyer;Manatee County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000256","published","Culex nigripalpus","Manatee County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2016-09-13,NA,1066,"female","adult","Manatee County",NA,27.347,-82.243,NA,NA,NA,NA
