"","title","dataset_citation","publication_citation","description","url","contact_name","contact_affiliation","email","orcid","dataset_license","project_identifier","publication_status","taxon","location_description","study_collection_area","geo_datum","gps_obfuscation_info","species_id_method","study_design","sampling_strategy","sampling_method","sampling_protocol","measurement_unit","value_transform","sample_start_date","sample_start_time","sample_end_date","sample_end_time","sample_value","sample_sex","sample_stage","sample_location","sample_collection_area","sample_lat_dd","sample_long_dd","sample_environment","additional_location_info","additional_sample_info","sample_name"
"1522049","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-08-11,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522090","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-03-03,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522132","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-06-09,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522176","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-03-17,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522219","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-03-24,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522266","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-07-07,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522307","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-10-27,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522355","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-02-24,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522378","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-07-21,NA,1,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522403","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-03-10,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522444","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-02-10,NA,0,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522467","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-09-22,NA,7,"female","adult","Orange County",NA,28.5585,-81.1015,NA,NA,NA,NA
"1522496","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-01-10,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522547","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-02-17,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522590","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-01-27,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522632","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-02-10,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522704","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-12-08,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522746","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-12-15,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522788","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-10-27,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522853","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-06-09,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522894","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-05-26,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522936","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-05-19,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1522998","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-08-11,NA,0,"female","adult","Orange County",NA,28.5021,-81.0822,NA,NA,NA,NA
"1523061","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-07-21,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523099","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-07-14,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523138","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-03-17,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523177","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-02-10,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523216","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-07-07,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523252","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-06-30,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523290","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-03-03,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523329","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-02-03,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523367","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-02-24,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
"1523406","Mosquito surveillance in Orange County, Florida, USA. 2014","DOI:10.5281/zenodo.1220213",NA,"Mosquito surveillance from the Orange County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Dave Pelly;Orange County Mosquito Control District",NA,NA,NA,"CC BY","VBP0000259","unpublished","Mansonia titillans","Orange County",NA,NA,NA,NA,NA,NA,"carbon dioxide,light","CDC light trap",NA,NA,NA,NA,2014-01-10,NA,0,"female","adult","Orange County",NA,28.4423,-81.5426,NA,NA,NA,NA
